fold_id	heldout_dataset	outer_role	dataset	donor_id	biological_unit_id	sex	age_min	age_max	age_for_stratification	n_source_observations	sample_ids	source_observation_ids	observation_ids	age_bin	sex_stratum	global_inner_fold	split_seed	n_inner_folds	inner_fold	eligible_for_reference_fitting
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	886_887	onek1k::886_887	female	70.0	70.0	70.0	1	21	onek1k::21	onek1k::886_887::21	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	887_888	onek1k::887_888	male	68.0	68.0	68.0	1	21	onek1k::21	onek1k::887_888::21	(60.0, 75.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	888_889	onek1k::888_889	male	83.0	83.0	83.0	1	21	onek1k::21	onek1k::888_889::21	(75.0, inf]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	889_890	onek1k::889_890	female	81.0	81.0	81.0	1	21	onek1k::21	onek1k::889_890::21	(75.0, inf]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	88_88	onek1k::88_88	male	78.0	78.0	78.0	1	57	onek1k::57	onek1k::88_88::57	(75.0, inf]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	890_891	onek1k::890_891	female	65.0	65.0	65.0	1	14	onek1k::14	onek1k::890_891::14	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	891_892	onek1k::891_892	female	57.0	57.0	57.0	1	14	onek1k::14	onek1k::891_892::14	(45.0, 60.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	892_893	onek1k::892_893	female	79.0	79.0	79.0	1	15	onek1k::15	onek1k::892_893::15	(75.0, inf]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	893_894	onek1k::893_894	female	67.0	67.0	67.0	1	15	onek1k::15	onek1k::893_894::15	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	894_895	onek1k::894_895	male	75.0	75.0	75.0	1	16	onek1k::16	onek1k::894_895::16	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	896_897	onek1k::896_897	female	64.0	64.0	64.0	1	16	onek1k::16	onek1k::896_897::16	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	898_899	onek1k::898_899	female	63.0	63.0	63.0	1	16	onek1k::16	onek1k::898_899::16	(60.0, 75.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	899_900	onek1k::899_900	female	91.0	91.0	91.0	1	16	onek1k::16	onek1k::899_900::16	(75.0, inf]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	89_89	onek1k::89_89	male	66.0	66.0	66.0	1	55	onek1k::55	onek1k::89_89::55	(60.0, 75.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	8_8	onek1k::8_8	male	71.0	71.0	71.0	1	67	onek1k::67	onek1k::8_8::67	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	900_901	onek1k::900_901	female	77.0	77.0	77.0	1	16	onek1k::16	onek1k::900_901::16	(75.0, inf]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	901_902	onek1k::901_902	male	21.0	21.0	21.0	1	16	onek1k::16	onek1k::901_902::16	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	902_903	onek1k::902_903	male	80.0	80.0	80.0	1	17	onek1k::17	onek1k::902_903::17	(75.0, inf]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	903_904	onek1k::903_904	female	66.0	66.0	66.0	1	17	onek1k::17	onek1k::903_904::17	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	904_905	onek1k::904_905	female	66.0	66.0	66.0	1	17	onek1k::17	onek1k::904_905::17	(60.0, 75.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	905_906	onek1k::905_906	female	56.0	56.0	56.0	1	17	onek1k::17	onek1k::905_906::17	(45.0, 60.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	906_907	onek1k::906_907	male	71.0	71.0	71.0	1	18	onek1k::18	onek1k::906_907::18	(60.0, 75.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	907_908	onek1k::907_908	female	71.0	71.0	71.0	1	18	onek1k::18	onek1k::907_908::18	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	908_909	onek1k::908_909	female	63.0	63.0	63.0	1	18	onek1k::18	onek1k::908_909::18	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	909_910	onek1k::909_910	female	63.0	63.0	63.0	1	18	onek1k::18	onek1k::909_910::18	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	90_90	onek1k::90_90	female	75.0	75.0	75.0	1	55	onek1k::55	onek1k::90_90::55	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	910_911	onek1k::910_911	female	42.0	42.0	42.0	1	18	onek1k::18	onek1k::910_911::18	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	911_912	onek1k::911_912	female	65.0	65.0	65.0	1	18	onek1k::18	onek1k::911_912::18	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	912_913	onek1k::912_913	male	73.0	73.0	73.0	1	18	onek1k::18	onek1k::912_913::18	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	914_915	onek1k::914_915	female	87.0	87.0	87.0	1	19	onek1k::19	onek1k::914_915::19	(75.0, inf]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	915_916	onek1k::915_916	female	73.0	73.0	73.0	1	19	onek1k::19	onek1k::915_916::19	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	916_917	onek1k::916_917	female	72.0	72.0	72.0	1	19	onek1k::19	onek1k::916_917::19	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	917_918	onek1k::917_918	male	86.0	86.0	86.0	1	19	onek1k::19	onek1k::917_918::19	(75.0, inf]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	918_919	onek1k::918_919	male	75.0	75.0	75.0	1	20	onek1k::20	onek1k::918_919::20	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	91_91	onek1k::91_91	male	53.0	53.0	53.0	1	55	onek1k::55	onek1k::91_91::55	(45.0, 60.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	920_921	onek1k::920_921	male	41.0	41.0	41.0	1	26	onek1k::26	onek1k::920_921::26	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	921_922	onek1k::921_922	female	76.0	76.0	76.0	1	26	onek1k::26	onek1k::921_922::26	(75.0, inf]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	922_923	onek1k::922_923	male	36.0	36.0	36.0	1	26	onek1k::26	onek1k::922_923::26	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	923_924	onek1k::923_924	female	38.0	38.0	38.0	1	26	onek1k::26	onek1k::923_924::26	(30.0, 45.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	924_925	onek1k::924_925	female	39.0	39.0	39.0	1	26	onek1k::26	onek1k::924_925::26	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	926_927	onek1k::926_927	male	70.0	70.0	70.0	1	73	onek1k::73	onek1k::926_927::73	(60.0, 75.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	927_928	onek1k::927_928	female	66.0	66.0	66.0	1	73	onek1k::73	onek1k::927_928::73	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	929_930	onek1k::929_930	female	59.0	59.0	59.0	1	73	onek1k::73	onek1k::929_930::73	(45.0, 60.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	92_92	onek1k::92_92	male	71.0	71.0	71.0	1	55	onek1k::55	onek1k::92_92::55	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	930_931	onek1k::930_931	female	43.0	43.0	43.0	1	73	onek1k::73	onek1k::930_931::73	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	932_933	onek1k::932_933	male	32.0	32.0	32.0	1	73	onek1k::73	onek1k::932_933::73	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	933_934	onek1k::933_934	male	48.0	48.0	48.0	1	73	onek1k::73	onek1k::933_934::73	(45.0, 60.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	934_935	onek1k::934_935	female	76.0	76.0	76.0	1	73	onek1k::73	onek1k::934_935::73	(75.0, inf]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	935_936	onek1k::935_936	male	71.0	71.0	71.0	1	73	onek1k::73	onek1k::935_936::73	(60.0, 75.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	937_938	onek1k::937_938	female	48.0	48.0	48.0	1	73	onek1k::73	onek1k::937_938::73	(45.0, 60.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	938_939	onek1k::938_939	male	62.0	62.0	62.0	1	74	onek1k::74	onek1k::938_939::74	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	939_940	onek1k::939_940	male	72.0	72.0	72.0	1	74	onek1k::74	onek1k::939_940::74	(60.0, 75.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	93_93	onek1k::93_93	male	60.0	60.0	60.0	1	55	onek1k::55	onek1k::93_93::55	(45.0, 60.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	940_941	onek1k::940_941	male	71.0	71.0	71.0	1	74	onek1k::74	onek1k::940_941::74	(60.0, 75.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	941_942	onek1k::941_942	female	68.0	68.0	68.0	1	74	onek1k::74	onek1k::941_942::74	(60.0, 75.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	942_943	onek1k::942_943	female	64.0	64.0	64.0	1	74	onek1k::74	onek1k::942_943::74	(60.0, 75.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	943_944	onek1k::943_944	male	77.0	77.0	77.0	1	74	onek1k::74	onek1k::943_944::74	(75.0, inf]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	944_945	onek1k::944_945	female	40.0	40.0	40.0	1	74	onek1k::74	onek1k::944_945::74	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	945_946	onek1k::945_946	male	30.0	30.0	30.0	1	74	onek1k::74	onek1k::945_946::74	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	946_947	onek1k::946_947	female	42.0	42.0	42.0	1	74	onek1k::74	onek1k::946_947::74	(30.0, 45.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	947_948	onek1k::947_948	male	29.0	29.0	29.0	1	74	onek1k::74	onek1k::947_948::74	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	949_950	onek1k::949_950	male	31.0	31.0	31.0	1	74	onek1k::74	onek1k::949_950::74	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	950_951	onek1k::950_951	male	66.0	66.0	66.0	1	74	onek1k::74	onek1k::950_951::74	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	951_952	onek1k::951_952	female	20.0	20.0	20.0	1	75	onek1k::75	onek1k::951_952::75	(-0.001, 30.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	952_953	onek1k::952_953	male	73.0	73.0	73.0	1	75	onek1k::75	onek1k::952_953::75	(60.0, 75.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	953_954	onek1k::953_954	male	65.0	65.0	65.0	1	75	onek1k::75	onek1k::953_954::75	(60.0, 75.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	954_955	onek1k::954_955	male	31.0	31.0	31.0	1	75	onek1k::75	onek1k::954_955::75	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	955_956	onek1k::955_956	male	44.0	44.0	44.0	1	75	onek1k::75	onek1k::955_956::75	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	956_957	onek1k::956_957	male	45.0	45.0	45.0	1	75	onek1k::75	onek1k::956_957::75	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	957_958	onek1k::957_958	male	27.0	27.0	27.0	1	75	onek1k::75	onek1k::957_958::75	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	958_959	onek1k::958_959	female	78.0	78.0	78.0	1	75	onek1k::75	onek1k::958_959::75	(75.0, inf]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	959_960	onek1k::959_960	female	19.0	19.0	19.0	1	75	onek1k::75	onek1k::959_960::75	(-0.001, 30.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	95_95	onek1k::95_95	male	69.0	69.0	69.0	1	56	onek1k::56	onek1k::95_95::56	(60.0, 75.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	960_961	onek1k::960_961	female	73.0	73.0	73.0	1	75	onek1k::75	onek1k::960_961::75	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	961_962	onek1k::961_962	female	62.0	62.0	62.0	1	75	onek1k::75	onek1k::961_962::75	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	962_963	onek1k::962_963	male	57.0	57.0	57.0	1	75	onek1k::75	onek1k::962_963::75	(45.0, 60.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	968_969	onek1k::968_969	male	60.0	60.0	60.0	1	5	onek1k::5	onek1k::968_969::5	(45.0, 60.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	969_970	onek1k::969_970	female	59.0	59.0	59.0	1	6	onek1k::6	onek1k::969_970::6	(45.0, 60.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	96_96	onek1k::96_96	male	64.0	64.0	64.0	1	56	onek1k::56	onek1k::96_96::56	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	970_971	onek1k::970_971	female	58.0	58.0	58.0	1	5	onek1k::5	onek1k::970_971::5	(45.0, 60.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	971_972	onek1k::971_972	female	62.0	62.0	62.0	1	5	onek1k::5	onek1k::971_972::5	(60.0, 75.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	972_973	onek1k::972_973	female	81.0	81.0	81.0	1	6	onek1k::6	onek1k::972_973::6	(75.0, inf]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	973_974	onek1k::973_974	male	79.0	79.0	79.0	1	6	onek1k::6	onek1k::973_974::6	(75.0, inf]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	974_975	onek1k::974_975	male	74.0	74.0	74.0	1	6	onek1k::6	onek1k::974_975::6	(60.0, 75.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	975_976	onek1k::975_976	male	75.0	75.0	75.0	1	6	onek1k::6	onek1k::975_976::6	(60.0, 75.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	976_977	onek1k::976_977	female	67.0	67.0	67.0	1	6	onek1k::6	onek1k::976_977::6	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	977_978	onek1k::977_978	female	70.0	70.0	70.0	1	6	onek1k::6	onek1k::977_978::6	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	978_979	onek1k::978_979	female	71.0	71.0	71.0	1	6	onek1k::6	onek1k::978_979::6	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	979_980	onek1k::979_980	male	64.0	64.0	64.0	1	6	onek1k::6	onek1k::979_980::6	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	97_97	onek1k::97_97	male	59.0	59.0	59.0	1	56	onek1k::56	onek1k::97_97::56	(45.0, 60.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	980_981	onek1k::980_981	female	71.0	71.0	71.0	1	7	onek1k::7	onek1k::980_981::7	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	981_982	onek1k::981_982	male	73.0	73.0	73.0	1	7	onek1k::7	onek1k::981_982::7	(60.0, 75.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	982_983	onek1k::982_983	female	72.0	72.0	72.0	1	7	onek1k::7	onek1k::982_983::7	(60.0, 75.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	983_984	onek1k::983_984	female	62.0	62.0	62.0	1	8	onek1k::8	onek1k::983_984::8	(60.0, 75.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	984_985	onek1k::984_985	female	60.0	60.0	60.0	1	8	onek1k::8	onek1k::984_985::8	(45.0, 60.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	985_986	onek1k::985_986	female	76.0	76.0	76.0	1	11	onek1k::11	onek1k::985_986::11	(75.0, inf]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	986_987	onek1k::986_987	male	69.0	69.0	69.0	1	12	onek1k::12	onek1k::986_987::12	(60.0, 75.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	987_988	onek1k::987_988	female	74.0	74.0	74.0	1	13	onek1k::13	onek1k::987_988::13	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	988_989	onek1k::988_989	female	81.0	81.0	81.0	1	13	onek1k::13	onek1k::988_989::13	(75.0, inf]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	989_990	onek1k::989_990	male	61.0	61.0	61.0	1	11	onek1k::11	onek1k::989_990::11	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	98_98	onek1k::98_98	female	28.0	28.0	28.0	1	39	onek1k::39	onek1k::98_98::39	(-0.001, 30.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	990_991	onek1k::990_991	female	69.0	69.0	69.0	1	11	onek1k::11	onek1k::990_991::11	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	991_992	onek1k::991_992	female	76.0	76.0	76.0	1	12	onek1k::12	onek1k::991_992::12	(75.0, inf]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	992_993	onek1k::992_993	female	63.0	63.0	63.0	1	12	onek1k::12	onek1k::992_993::12	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	993_994	onek1k::993_994	male	69.0	69.0	69.0	1	12	onek1k::12	onek1k::993_994::12	(60.0, 75.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	994_995	onek1k::994_995	female	66.0	66.0	66.0	1	12	onek1k::12	onek1k::994_995::12	(60.0, 75.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	995_996	onek1k::995_996	female	71.0	71.0	71.0	1	12	onek1k::12	onek1k::995_996::12	(60.0, 75.0]	female	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	996_997	onek1k::996_997	female	68.0	68.0	68.0	1	12	onek1k::12	onek1k::996_997::12	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	997_998	onek1k::997_998	male	68.0	68.0	68.0	1	11	onek1k::11	onek1k::997_998::11	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	998_999	onek1k::998_999	male	71.0	71.0	71.0	1	12	onek1k::12	onek1k::998_999::12	(60.0, 75.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	999_1000	onek1k::999_1000	female	62.0	62.0	62.0	1	12	onek1k::12	onek1k::999_1000::12	(60.0, 75.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	99_99	onek1k::99_99	female	43.0	43.0	43.0	1	41	onek1k::41	onek1k::99_99::41	(30.0, 45.0]	female	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	onek1k	9_9	onek1k::9_9	female	32.0	32.0	32.0	1	68	onek1k::68	onek1k::9_9::68	(30.0, 45.0]	female	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A01	terekhova::A01	male	30.0	31.0	30.5	2	A01|G01	terekhova::A01|terekhova::G01	terekhova::A01::A01|terekhova::A01::G01	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A02	terekhova::A02	male	27.0	29.0	28.0	2	A02|G02	terekhova::A02|terekhova::G02	terekhova::A02::A02|terekhova::A02::G02	(-0.001, 30.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A03	terekhova::A03	male	33.0	35.0	34.0	3	A03|G03|M03	terekhova::A03|terekhova::G03|terekhova::M03	terekhova::A03::A03|terekhova::A03::G03|terekhova::A03::M03	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A04	terekhova::A04	male	30.0	32.0	31.0	3	A04|G04|M04	terekhova::A04|terekhova::G04|terekhova::M04	terekhova::A04::A04|terekhova::A04::G04|terekhova::A04::M04	(30.0, 45.0]	male	1	42	3	1	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A05	terekhova::A05	male	29.0	30.0	29.5	2	A05|G05	terekhova::A05|terekhova::G05	terekhova::A05::A05|terekhova::A05::G05	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A06	terekhova::A06	male	27.0	28.0	27.5	2	A06|G06	terekhova::A06|terekhova::G06	terekhova::A06::A06|terekhova::A06::G06	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A07	terekhova::A07	male	29.0	31.0	30.0	3	A07|G07|M07	terekhova::A07|terekhova::G07|terekhova::M07	terekhova::A07::A07|terekhova::A07::G07|terekhova::A07::M07	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A08	terekhova::A08	male	28.0	29.0	28.5	2	A08|G08	terekhova::A08|terekhova::G08	terekhova::A08::A08|terekhova::A08::G08	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A09	terekhova::A09	male	33.0	35.0	34.0	3	A09|G09|M09	terekhova::A09|terekhova::G09|terekhova::M09	terekhova::A09::A09|terekhova::A09::G09|terekhova::A09::M09	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A10	terekhova::A10	male	28.0	29.0	28.5	2	A10|G10	terekhova::A10|terekhova::G10	terekhova::A10::A10|terekhova::A10::G10	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A11	terekhova::A11	male	28.0	30.0	29.0	3	A11|G11|M11	terekhova::A11|terekhova::G11|terekhova::M11	terekhova::A11::A11|terekhova::A11::G11|terekhova::A11::M11	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A12	terekhova::A12	male	27.0	27.0	27.0	1	A12	terekhova::A12	terekhova::A12::A12	(-0.001, 30.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A13	terekhova::A13	male	33.0	35.0	34.0	3	A13|G13|M13	terekhova::A13|terekhova::G13|terekhova::M13	terekhova::A13::A13|terekhova::A13::G13|terekhova::A13::M13	(30.0, 45.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A14	terekhova::A14	male	29.0	32.0	30.5	2	A14|M14	terekhova::A14|terekhova::M14	terekhova::A14::A14|terekhova::A14::M14	(30.0, 45.0]	male	0	42	3	0	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A15	terekhova::A15	male	25.0	27.0	26.0	3	A15|G15|M15	terekhova::A15|terekhova::G15|terekhova::M15	terekhova::A15::A15|terekhova::A15::G15|terekhova::A15::M15	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A16	terekhova::A16	male	29.0	31.0	30.0	3	A16|G16|M16	terekhova::A16|terekhova::G16|terekhova::M16	terekhova::A16::A16|terekhova::A16::G16|terekhova::A16::M16	(-0.001, 30.0]	male	2	42	3	2	True
lodo_immunobiologyaging	immunobiologyaging	reference	terekhova	A17	terekhova::A17	male	30.0	31.0	30.5	2	A17|G17	terekhova::A17|terekhova::G17	terekhova::A17::A17|terekhova::A17::G17	(30.0, 45.0]	male	1	42	3	1	True
